date,text,stars
6/29/2023,Smart cast sucks. The TV is super slow I don't recommend at all. Just get a Roku or Samsung. I don't see how it has so many good reviews. Can hardly watch tv without it going out and smart ast not working.. literally every time.,1 out of 5 stars review
7/17/2023,I returned this television the next day after receiving it because it was the wrong model and I am having a terrible time getting my refund. Dealing with FedEx was a very unpleasant experience and now I’m having the runaround about the pending refund. I doubt very much if I will ever use walmart.com again and I certainly won’t use FedEx.,1 out of 5 stars review
7/22/2023,"Doesn't detect Wi-Fi networks. Will manually connect, but when you turn the TV off and back on, it won't re-connect.

Doesn't support 4K UHD Xbox despite using a known good HDMI cable, trying multiple HDMI ports, updating firmware, restarting all devices, etc.",1 out of 5 stars review
7/29/2022,To had this tv for only 31 days and I turned it on and there are all vertical lines on50 % of the screen!  DO NOT BUY a Vizio!  It happened to my son as well!  I had Vizio for years and loved the brand but now 300 in the waste basket!  So truly disappointed!,1 out of 5 stars review
7/27/2023,"First, the TV took two hours to set up.  It downloaded software or firmware five times.  Thence message appeared that the SmartCast was unavailable.  There is no home screen showing available apps.  The color was washed out, and none of the available settings would correct the issue.  The time was wrong, and there was no way to correct it.  Overall, this Vizio TV was a BIG DISAPPOINTMENT.  I have two older models that have much better pictures and features than this one.  I guess you really do get what you pay for.  I didn't pay very much, and I certainly didn't get very much.",1 out of 5 stars review
8/5/2023,The tv didnt load any apps since I opened it up. spent 3 hours on the phone with hulu alone only to find out it was the tv. I always swore by the Vizio brand by not anymore. Went with a Tcl Roku 55 inch and I love it the color is better the ease of use is better and it was even cheaper.,1 out of 5 stars review
6/7/2021,"We were very optimistic about our purchase given the quality of all of our other VIZIO TVs we own.  Boy were we wrong.  As soon as we plugged in the tv and turned it on, we were going through the initial setup and it would not connect to our wifi.  We did all of the trouble shooting, as the tv showed it was connected to our wifi with strong signal strength but it showed a failure message.  After rebooting our router a few times, trying to start over with the set up, we were able to somehow get it to connect.  The tv then searched for updates, tv shut off, when it rebooted it gave us an error message it was not able to complete update.  If we then hit cancel, we could bypass and actually start to watch tv.  Once you turned it off and back on...",1 out of 5 stars review
10/23/2023,"Had to get another tv due to my 1st HD Tv pic going out, and had the BEST picture quality (for a older tv-720p). This 4k is the worst out of the 5 tvs I have. I have to constantly change the picture setting day/ night-time. No need for backlight. Too much of a glare, no matter the settings!",1 out of 5 stars review
9/10/2023,"Woke up this morning to a dead tv in my living room so I thought this would fit the bill… nope. Everything was fine… picture quality, fine. Audio quality, fine. The inability to delete the pre installed  apps or organize your Home Screen… nope. I’m returning this for a monitor, I don’t need to pay a company to try and feed me ads let alone give them space in my living room. We set the tv up and spent 1hr with it and we’re packing it back up and returning it, worst purchase this year.",1 out of 5 stars review
7/7/2023,"My tv did not come with the power cord, legs or remote. I'm being told 5-7 business days before I will receive the items that should have been in the box. The manufacturer is putting it on Walmart and Walmart is putting it on the manufacturer. They are shifting the blame and will not expedite items within 24 hours. When I called Walmart's customer service I was told that I had to buy the missing items!!! Totally unacceptable and as a long time customer with  Walmart I'm very disappointed and will not be shopping at Walmart ever again!!!!",1 out of 5 stars review
12/10/2022,TV arrived damaged.,1 out of 5 stars review
9/16/2023,Dave is no longer here he passed away a few days ago I was promised this delivery would be made tomorrow now this has been changed this is not acceptable to be put off three more days someone needs to contact me and I need to change something because this is no longer acceptable,1 out of 5 stars review
8/11/2023,"I ordered online and paid for delivery - went to install and found that we received a 43"" rather than the 55"" ordered and paid for:(  Refund was fine, however, I have to return it to the store even though it is the stores mistake and I paid for delivery.  Not very happy.",1 out of 5 stars review
3/17/2023,"Got this installed and from day one I've had nothing but trouble with it, constantly having to factory reset as well as unplugging it. finally had to get factory technician in here and I replaced the main board, and it's been working okay since then. but now it's got lines in the picture, and getting hold of support is almost impossible. I will never buy another Vizio again after this experience.",1 out of 5 stars review
6/28/2023,even when plugged directly into a router with consistent 300mbps this tv only gets 8mbps. content either constantly buffers or has severe quality drops. this is with it plugged directly into the ethernet port. the tv does not give you control over any of the options or anything standard in a 4k tv.,1 out of 5 stars review
8/23/2023,I ordered online and picked up at the store. I set everything and as soon as I turned it on. It was cracked from one end to the middle of the screen. I returned back to the store within 30 minutes. I was told since I bought it online that I couldn't do an exchange. The TV had to be refunded. This was a big inconvenience!!,1 out of 5 stars review
8/2/2021,"None of the apps work! Please see picture. Okay picture quality, but horrible tv. I usually buy Samsung, but decided to give this one a try. Big mistake! This tv was functional for 2 days at best and then all the apps crashed. We tried everything to get it to work and nothing. So disappointing! I'm returning this.",1 out of 5 stars review
8/3/2023,I don't like to fact that your can't download certain apps. You can only have the apps that's installed on the tv or use your phone to connect. Readjusting the volume and setting the tv colors shows okay but the volume is horrible. I have to turn my television up to at least 50/60 to hear in the area.,1 out of 5 stars review
9/7/2023,"I specifically bought this tv for the HDMI 2.1 ability to replace my previous 55"" tv that did not. Which in the description %26 specs on this page it states numerous times that this tv has a HDMI 2.1 input. Well, that is false. There is no HDMI 2.1 port on the tv. So, essentially I bought this tv for no reason. Waste of money and false advertising.",1 out of 5 stars review
10/5/2023,"Right out of the box, the tv did not work. I called tech support and after an hour of trying all different things. Plug it in and ply it out. Restart. Reboot. Unplug the internet and plug it back in. Move the router. Finally they tech said that I needed a repair person to come out and fix the brand new tv. So, I'm waiting for a call. 
Not off to a great start. 
Tech was very good though and so was the young man who helped me to maneuver the tv into my car. Great service from both.",1 out of 5 stars review
10/17/2023,Absolutely horrendous! Item arrived with a shattered screen. Made contact with someone who was completely unable to figure out how to offer me an exchange. The label that was apparently created for me to ship item back is not available on the like. Simply states “sorry”. I merely want to exchange my damaged product for one that isn't. How can this be such an issue?,1 out of 5 stars review
9/10/2023,this is the bigest pice of crap you turn it on and you have to go to antena and wate for it to finaly find a chanel and it takes forever to work i put this junk in the garage where it might get used once a year maby this will be the last vizio ill ever but what a disapointment,1 out of 5 stars review
5/21/2021,So I bought this TV Monday night 5-17-21 I started to use it the next day and it froze on me 4 times on the first day of use the only way to get it to work was to unplug it has done the same thing every day with a blank screen then it started going to a fuzzy screen on 2 day so I'm taking it back and getting my money back crazy cause I have another vizio tv that I've had since 2013 never had not 1 issue with it but this thing is garbage.,1 out of 5 stars review
9/4/2023,"Did not work.  I suspect it was a store demo, and they were passing it off as new because it was beautifully repackaged and looked totally unopened—except there was no protective film over the screen. When they repackaged it after the demo, they put it back into the WRONG carton—so the serial numbers didn’t match and they didn’t want to give me my refund.  Caveat emptor:  MAKE THEM OPEN THE BOX there before you leave the store and compare serial numbers or you may have wasted hundreds of dollars because wal mart won’t properly train their people!!   The store manager was instructing everyone as I got my refund that if the numbers don’t match going forward THERE WILL BE NO REFUNDS ISSUED.  Well,  too bad for us honest citizens—we get done ov...",1 out of 5 stars review
8/24/2023,Do not buy.  Had for less than 3 months it's been a problem from the start.  Tv does not connect to Wi-Fi.   I'm continuously having to restart the tv 3-4 times to finally get it connected sometimes it doesn't connect.  I have even factory reset the tv.  At first I though it was a issue with my homes wifi but all other devices work.,1 out of 5 stars review
9/12/2023,I ordered a tv to be delivered to my home. Delivery stated that it was delivered. We didn't get the tv. This was on the 09-05-2023. I have been contacting Walmart everyday since and have only been put to another person and repeatedly been put on hold for over 90 minutes each time. No answer from them yet. So beware if you order doesn't come. Try to get a refund. ☹️,1 out of 5 stars review
10/15/2023,Its been leas than 4 months that i made this purchase and now Tv screen freezes. I called customer service and they said i only had 30 dys for warranty. I spend a large amount of money only  to not be able to use my TV. Customer service was of no help to assist in this issue. I am dissatisfied and disappointed in the lack of assistance to help in my matter.,1 out of 5 stars review
8/17/2023,I know it's probably not your fault but I just ordered this and Ned today it comes broken I was so mad I immediately boxed it up quicker than I could even think of taking a picture to show you guys. I would say if your going to have this delivered don't because they use FedEx and from experience and working there it's not a safe bet to have it delivered.,1 out of 5 stars review
9/6/2023,arrived with bottom of box missing. If i hadnt been outside with delivery driver the TV would have fell out of box. no straping either. it was saved but question if it was a floor model or returned at some point. will update once tv is installed to check it out,1 out of 5 stars review
8/12/2021,"Don't buy it!!! Purchased on 8-8-21, TV freezes up, sound stops working, everything on remote stops working, you have to unplug TV to get it reset. Today on 8-11-21 we started to get this smell like the  plastic is melting or burning inside. I went back and read more reviews and other people had some of the same problems. It's going back tomorrow for a refund.",1 out of 5 stars review
10/17/2022,"I purchased this TV July 2019, and as of yesterday, the TV screen went dark and now only shows vertical lines. I called Vizio to try and troubleshoot, but no solutions were possible, and a new TV was recommended. This was my second Vizio TV, which the first one, part of the screen burned out. Therefore, because of the constant issues I'm no longer buying Vizio TVs. They only last a few years and then the screen goes. I would recommend a different brand.",1 out of 5 stars review
9/20/2023,It was broken in box. Discovered Walmart has put lotto in customer service so had to wait 45 minutes for the lotto addicts to do their crap just to get help. Finally got it returned and bought a tv at target. I know I won’t have to wait for 50 people to buy lotto tickets just to get service!,1 out of 5 stars review
11/20/2022,"This tv worked well for the first 10 months until the screen became and mass of wavy lines.  We contacted Vizio for warranty information 3 weeks ago and they promised to send us a replacement tv in 7-10 days.  Three weeks later we have bought a new, bigger TV at half the price with a different brand name.  We still have not received the replacement and they have thus far refused to refund our purchase price instead of the replacement.  We will never buy another Vizio anything!!!",1 out of 5 stars review
9/2/2023,"While bringing the TV out to curbside pick up, the loader left the tv standing on its end in the parking lot. He walked away for a second and the TV fell over. When I asked him about damage, he stated they the tv fall like that all the time in the store. Once I get home, if there is any damage, I will be returning the tv.",1 out of 5 stars review
7/14/2023,Color goes in and out— have to reset the TV every few days— remote work half of the time even with new batteries— TV constantly freezes up—-WIFi and TV. Time won't stay synced with TV station. TV IS TWO MONTHS OLD—- TV won't automatically start a after update …DO NOT BUY THIS TV,1 out of 5 stars review
10/1/2023,"In consistent, fruits are some time very overripe and bruised or not ripe at all, once a large can of tuna was severely dented. Breads placed under heavy objects and squashed
 Tonite order was delivered to next door neighbor and frozen food was open and in the bottom of the bag. I have used delivery at my old home for more than two years and it was very very good.  Now have to return some  food to store",1 out of 5 stars review
6/10/2023,"I would give this minus 10 stars if i could. I ordered 2 of these 55"" tvs and opened one up and set it up. Had a terrible time trying to get it configured. After spending nearly a whole day troubleshooting it as well as talking with Vizio customer support we agreed the tv couldnt be fixed. According to the Vizio CSR the firmware was outdated and the tv was not connecting to the Vizio servers to update the tv and all the apps. The WatchFree LIVE tv was 3hrs behind the real time on the tv and could NOT be fixed. Also, when i tried to watch anything on Amazon, Hulu, Pluto tv or any other similar app the tv showed error messages that it couldn't be played. Its very disappointing and i was initially very excited to get more Vizio TV's since the ...",1 out of 5 stars review
7/21/2021,"We chose Visio because our old one was so good. But this one had too many flaws. Background screen was gray, not black. Off TV reflected lights in the room. Contrast not crisp. Picture was good when viewed from the right side but was washed out if you viewed from the left side. At best the return of this item to Walmart was professionally handled without a hassle.",1 out of 5 stars review
6/19/2021,"I had this tv for less than 1 week and the input channels were constantly running across the screen, the volume was turning up and down on it's own and the tv would randomly turn on by itself. Also the watch free tv app just kept playing with all this stuff running across the screen nonstop. It was like my tv had a virus on it.",1 out of 5 stars review
8/23/2023,"The smartcast hardly ever works, and since there is no Crunchyroll app, it makes it almost completely unuseable without purchasing either an actual chromecast, Roku, or firestick. I've tried all the tricks, including factory reset. It works fine aside from that, but I would not have gotten this one had I known.",1 out of 5 stars review
4/15/2023,"Do not buy, this tv took an hour to do 3 firmware updates upon installing and only to fully go through the entire set up process and not stay on. All seemed fine and then it was cycling off and on every 5 seconds. I couldn't even try troubleshooting because it wouldn't stay on long enough to open the settings menu. I returned it immediately.",1 out of 5 stars review
2/18/2024,Remote is hard to use it is not responsive and of course you can pay for an upgrade yo use more features.,1 out of 5 stars review
2/9/2024,"The color is the worst I have ever seen, so orange, I can hardly watch on some programs, can I return for a credit or different one?",1 out of 5 stars review
1/27/2024,There are issues with my 65 in Vizio tv I have to bring it back and exchange it for another one probably on Saturday.,1 out of 5 stars review
2/20/2024,Horrible picture. Everything in the background was blurry and everything up front had a cloudy/ashy look to it.,1 out of 5 stars review
2/9/2024,"Send tv to the caribbean. This tv is denied access in the carribbean. Only the apps on the remote netflix, prime....no YouTube.....",1 out of 5 stars review
2/10/2024,Says it was delivered got in chat because it never showed up now the blocked me from placing any orders,1 out of 5 stars review
11/24/2023,Dislike the fact you take money for something that is out of stock. Followed by the fact it could take up to ten days to be credited back. You need a system that will not charge for items you don't have in stock.,1 out of 5 stars review
12/7/2023,"I purchased this Dec 1, 2023 and now Dec 7, 2023 it is $18.00 cheaper. I cannot find anyplace to request the price difference. There is no Customer Service that I can find on the website.  I would appreciate someone contacting me!",1 out of 5 stars review
11/14/2023,Vizio V series is a NO!!! Can't download my normal streaming apps.  Customer service rep said buy a Fire stick or Roku stick to stream from my local internet co. NOPE WILL RETURN THIS CRAP TO WAL-MART!!,1 out of 5 stars review
11/22/2023,"Constantly have to adjust color for every movie, show or stream. Very frustrating. Thought I could solve issue but now too late for return. Must be a bad unit. I've owned another Visio and lcd stopped working. Do not buy.",1 out of 5 stars review
12/3/2023,"Bought this TV to use in Mexico and the operating system will not work there.
Keep getting message that TV cannot be set up for that region.

Very weird that a TV is made only to work in certain regions.",1 out of 5 stars review
11/16/2023,"The volume is so low on the highest, you still cant hear a thing. Only reason I wont return because I cant haul it out on my own and I paid for it to be mounted.",1 out of 5 stars review
11/25/2023,The remote has no numbers on it so more buttons need to be pressed to find a station. But the stations don`t always come in. It just spins and spins.... This tv is just not for me.,1 out of 5 stars review
12/8/2023,"Unboxed, mounted, plugged in and TV was dead on arrival. No physical damage Will turn on but all you see is the backlight. Will look for a better replacement. Avoid!",1 out of 5 stars review
11/21/2023,I never got my tv and I wasted 2 days off waiting for the tv to be delivered I was told wait an extra day then I get a text stating I was refunded but I really wasn’t,1 out of 5 stars review
12/18/2023,Tv came with 3 cracks in it. Stop haven't gotten a refund since October. Said wrong product was sent back. It's crazy when I had to go to Fedex to get a label. Push that big TV back on my porch. To day I sent something different back. Crooks,1 out of 5 stars review
12/12/2023,This TV has a very blurry picture. I've played around with the settings and it hasn't gotten much better. Making a more expensive purchase is 100% worth it.,1 out of 5 stars review
12/5/2023,Hate this TV  This must have been a refurbished tv.  I have a new fire stick and am connected to the internet yet it still just sits and spins.  It also has tape all around the frame of the tv  I am afraid to take it off in case the tv falls apart.,1 out of 5 stars review
12/13/2023,"The tv is fine, delivery was late by a day, they shipped the items separately (it was a surprise) than the mounting service couldn’t pull my credit, I called for a refund and they refuse to refund it. Be very wary",1 out of 5 stars review
12/13/2023,very disappointed. can not change channels very easily if at all. it takes forever. I get so upset I turn it off and turn on an older tv so I can watch tv. going to call Walmart and see if they will take it back. very dissatisfied,1 out of 5 stars review
12/2/2023,"Beware of Capital One they offered 10% off this purchase which should have been $24.80  , I received .74 cents . Called Capital One they suggested to dispute the charge and laid the blame on Walmart.",1 out of 5 stars review
12/14/2023,Don't buy a Television from Walmart online. Please go into the store. They use FedEx and every Television I got was broken and customer service was no help at all!!,1 out of 5 stars review
11/5/2023,"I never received this item. 65'"" Vizio Class Serie Smart TV which Walmart claimed that was shipped to the address that i supplied.  When I informed Walmart i di not get a favorable response regarding refund.  I am very displease about this",1 out of 5 stars review
11/6/2023,Don't buy anything from Walmart of this price online. they're asking me for a review for a TV I never received Vizio 65 in. I received a delivery of two boxes of fruit snacks and now I'm fighting it through my bank to get my money back. what a joke,1 out of 5 stars review
11/16/2023,The vendor did an update to make TV not work any longer and Walmart won't take it back. Gotta pay for those billionaires homes. Walmart is disgusting. At best. Do not ever purchase from them.,1 out of 5 stars review
11/21/2023,"The VIZIO 50"" Class V-Series 4K UHD LED Smart TV V505-J09 was not delivered to my mailbox or by my door! I was home all day Nov 18th and check my times for the package! 2 other packages from Walmart where deliver on that date!",1 out of 5 stars review
12/1/2023,This tv honestly sucks . It's big yes but it doesn't connect to the internet at all. I have to use the PlayStation to actually be able to watch stuff online.,1 out of 5 stars review
11/30/2023,Do not buy online or have it shipped in delivery. It will come broken. I got mine yesterday and the screen is cracked and can’t see anything on the picture.,1 out of 5 stars review
11/27/2023,"Driver for Roadie stoled my 65” tv Evelyn R what a disgrace to life you are about to lose the only job you have for a tv that's sad, once i find out who you are you'll be all over social media lol",1 out of 5 stars review
11/6/2023,"Speakers sound terrible on tv, they quit working after 30 days. I went to return it and it was 2 days outside of my return window. Wouldn’t recommend purchasing",1 out of 5 stars review
11/25/2023,"Great news! Items from your order were delivered at 1:53pm on Sat, Nov 25.  THIS ORDER WAS NOT DELIVERED  Order date: Fri, Nov 24, 2023
Order number: 2000114-71368475",1 out of 5 stars review
11/17/2023,"i received a broken tv. It has no damage that you can see, but it wouldnt turn on its acting like when your tv is dying it comes on real quick and turn off faster it came on.",1 out of 5 stars review
11/9/2023,"Beautiful tv.  Was disappointed after two hours trying to get it to work auto find out it wasn’t compatible with our cable provider, Spectrum.  Would be nice if it said this in the description - wouldn’t have purchased it!",1 out of 5 stars review
11/19/2023,I dislike that I didn’t even get my TV that was ordered and at this point I would like a refund I don’t even care for a TV because that’s not fair that I didn’t get it but it says it was delivered so the delivery guy must’ve taken my TV,1 out of 5 stars review
11/16/2023,I dislike dishonesty!! Seller provided wrong and misinformation of product and shipping information. Not a satisfied customer and I would like my refund!,1 out of 5 stars review
10/29/2023,Unfortunately when the tv arrived the screen was broken-shattered actually. Obviously I returned it. As soon as my money is refunded I will order again.,1 out of 5 stars review
8/9/2023,Purchased the 50 inch Vizio TV had a good picture to begin with but just a year later a big green line across the bottom of the screen,1 out of 5 stars review
11/29/2022,"I brought it up extremely carefully, didn’t bump into anything, and I definitely didn’t drop it! This is ridiculous it looks like someone kicked it.",1 out of 5 stars review
7/9/2023,Had the TV for about a year now and the screen completely went out. It’s showing up static when no damage was done to it.,1 out of 5 stars review
8/30/2023,"I purchased my television on 08/26/23, a few days later the tv screen was full of black and gray vertical lineA. I strongly disapprove of this brand!",1 out of 5 stars review
1/18/2024,It was delivered on the wrong date when I was aat work and someone stole it. Walmart refuses to give me a refund or replacement.,1 out of 5 stars review
1/20/2024,The tv is burnt after 30 days of purchase the speaker stoped working after making a loud ringing noise it was annoying sound,1 out of 5 stars review
1/3/2024,broken it was a Christmas gift they just recived 2 days ago set it up and its broken have to take pictures tomorrow,1 out of 5 stars review
1/4/2024,it didn't deliver to me but the driver uploaded a pic from my apartment and said it was delivered. Full SCAM!,1 out of 5 stars review
12/30/2023,TV screen was busted when I got it. This is the second time this has happened and an exchange is not an option.,1 out of 5 stars review
1/9/2024,"I had a Vizio, but the picture wasn't as good on this one. The sound would not mute. Probably a lemon",1 out of 5 stars review
12/28/2023,Don't order online. This is the 2nd time I've tried to order a tv from Walmart for the delivery to 'go missing'.,1 out of 5 stars review
1/4/2024,Four days into having it out yo after getting it for my kid for Christmas the screen went black and won’t come on!,1 out of 5 stars review
12/30/2023,Returned Nov. 10 but not credited to my Discover account. The $49 protection plan I bought with it was returned. The TV was $398.,1 out of 5 stars review
12/30/2023,tv does not start. Box has been thrown outnd im recovering from heart surgery. please send replacement and take broken one.,1 out of 5 stars review
1/18/2024,"fedex driver left a 65"" television on my sidewalk. did not deliver to the door. i hate walmart !!!!!!",1 out of 5 stars review
12/26/2023,This order shows as delivered but was never received. I have tried to get a refund with no response.,1 out of 5 stars review
1/7/2024,The volume on the television kept going in and out and does not maintain constant volume. Worst tv I’ve ever bought,1 out of 5 stars review
6/12/2023,"very disappointed in Vizio , the sound quality is terrible, you have to tirn it all rhe way up to 80 to hear anything. The tv lags to catch up with the steaming. would not purchase againg.",1 out of 5 stars review
5/7/2023,Advertising 4k gaming but it can't 4k game. Contacted Vizio support and they told me it is a firmware issue with no estimated timeframe for the bug fix.,1 out of 5 stars review
3/6/2023,I bought this to 4 months ago now when I try to watch anything the whole screen just flickers. I can't return or exchange it because it's been more than 30 days. So now I guess I deal with it or cough up more money to get a new one,1 out of 5 stars review
8/1/2023,"the TV box contained no power cord, connecting cable,remote, instruction boxlet or accessories. just the TV nothing else making it impossible to program or use. was a resold return",1 out of 5 stars review
10/1/2023,I don't know yet because since I ordered it last night I thought for sure It would be here for the Football game! The game starts in 15 mins and they are still preparing it.,1 out of 5 stars review
9/14/2023,"Doesn't have two of the apps I watch. The whole reason I got this TV was for those apps and you can't even download it. My new firestick Doesn't work with it, and no sound when using the cable box.",1 out of 5 stars review
7/30/2023,Replaced my 6 year old Vizio TV 55 inch with a new 65 inch arrived by delivery set up within two weeks it was giving trouble coming on changing the channels but mostly controller would not bring TV set on going off mid programs $*!,1 out of 5 stars review
9/29/2023,i have reset this tv several times and called customer service and after 1.5 hours there is nothing that they can do.  its not connecting to servers they say. so unable to watch any paid apps,1 out of 5 stars review
8/19/2023,TV came with no remote or screws for the legs. Called multiple departments within Walmart to get a hold of someone and not one person answered. Returned! Will never buy online again.,1 out of 5 stars review
9/27/2023,I'm very unhappy with my order . I received my tv late now I have it . Sometimes it wont come on or connect to the internet. Or I'll have to wait a hour before it will power on,1 out of 5 stars review
9/23/2023,i got it out of box and set legs and remote but no cord to plug into the outlet to turn it on. i dont want refund or its too big to return and box is broken down. i just would like a cord to be sent to me today.,1 out of 5 stars review
8/6/2023,"Awful.     TV quit working two days after delivery.

Keep your box if you buy this one.    Hopefully you won't be packing it up and sending it back.  But I wouldn't count on it.",1 out of 5 stars review
7/19/2023,It stopped working after two weeks! Went to the store with the tv and no box because who keeps a box after two weeks. And Walmart didn’t wanted to replace it. They said they needed the original box.,1 out of 5 stars review
10/14/2023,Got it home to find a crack along the whole screen! No damage to box or packing!  Then had to haul it back to store and no replacements avail anywhere! Waste of time!,1 out of 5 stars review
9/14/2023,This television does not work outside the Continental US. The home screen is blank. The only resolution that the CSR can offer is to purchase a streaming device to use with it.,1 out of 5 stars review
7/25/2023,"I thought got the kind of tv that sits flat on a surface, this stands on the tooth picks and with cats, dogs and a clumsy roommate, it just won't work.",1 out of 5 stars review
7/25/2023,"tv looked great..unfortunatly, there was a tiny craxk in lower corner of frame causing a black squiggle on screen. Am giving them a second chance and ordering a replacement as the tv itself seems awesome.",1 out of 5 stars review
7/13/2023,could not even sign in.  killed 5 hours and never got a live person on the phone.   so close yet so far....your instructions instruct to hit the menu button.  not even one of those.,1 out of 5 stars review
10/5/2023,They canceled my order because of unusual use of my account. I ordered the tv because the box was too big to fit in my car. I guess Best Buy will get my business. No big deal!!!,1 out of 5 stars review
2/4/2024,i only received one TV your deliver person a lady delivered me one in the morning of that I received and then your delivery person delivered one and left it in the hallway downstairs in my apartment building and it was stolen,1 out of 5 stars review
10/9/2023,I hate it! Navigation sucks. Very difficult to use. The vizio programming is terrible. I would have never bought it if I had known. Where is Vizio made?,1 out of 5 stars review
9/5/2023,"I received my tv in a box %26 instead of plastic that you peel off a New TV, I received a Tv with cardboard covering the front of the tv like glass. I truly believe they gave me a used Tv!!",1 out of 5 stars review
8/21/2023,"the bix came half ripped from the bottom and delivery guy only took the photo of the upper half. this is an electronic i expect a brand new box and a brand new tv from my purchase
 not happy at all",1 out of 5 stars review
8/11/2023,"Purchased tv it arrived yesterday . Was set up today and screen is black, has sound but no picture. Vizio offered to have a tech come out. I'm beyond upset. How does a brand new tv do this ?",1 out of 5 stars review
7/12/2023,"worst TV i ever bought, due to valum is really low, in order to hear it i have ti raise it to 57. my sound bar is a very loud and it doesn't work ONN with this tv, really low.",1 out of 5 stars review
10/20/2023,I just like that a week later they Walmart where I got my Vizio from had a 5-in larger TV come out for the same price that has an internet browser that's bullcrap I bought my foreign internet browser mainly like I need the internet browser,1 out of 5 stars review
10/22/2023,The box the item came in had holes on top of it having holes when I set the item up it would not connect to any of the applications and the volume kept going in and out.,1 out of 5 stars review
9/3/2023,"I cannot hook it up to my air antenna, hit has no information to do so, I tried to call them, there is no user's manual for this model so I will have to return it",1 out of 5 stars review
9/28/2023,I received my tv with no power cord or remote..called had to order and pay for the missing items a week later approx the coed arrived and then the remote..tv won't connect to the internet..still trblshooting it,1 out of 5 stars review
8/23/2023,"I'm very dissatisfied with this TV. It has stopped working twice in last couple weeks in middle of a show but eventually came back on.  Stopped working again on August 22, and still not working. Waiting for help to come to take back to store.",1 out of 5 stars review
7/30/2023,Tv came in broken. I sent it back for a replacement  but the return process has been a pain. The new tv comes in in 2 days. I will update the review then.,1 out of 5 stars review
8/16/2023,"did not load settings menu and input menu right out of box, still waiting on verizio call back or walmart to call back.  customer service or electronics no answer fayetteville ga",1 out of 5 stars review
10/7/2023,This tv has a terrible display. Have tried every setting. Everything is slightly fuzzy. Used hello tech to install. They took the box. Idk how to return. It's just awful.,1 out of 5 stars review
7/18/2023,television is okay The sound is not very good I bought  insurance for 2 years I think it was 35 more dollars and haven't get any paperwork I haven't seen anything about it but they took the money!,1 out of 5 stars review
8/4/2023,Would not recommend this as it would not receive local channels. Had a company repairman come out and worked on it and the tv still wasn't working. Return it and replaced with a different brand.,1 out of 5 stars review
8/9/2023,"The tv has poor sound quality and the eARC port also doesn’t work properly. TV often loses sound with my Google Chrome-cast. I tried to return but missed the return deadline by couple of days. So, now I’m stuck with the tv without sound.",1 out of 5 stars review
7/18/2023,"My pkg was left on my neighbors porch without even a knock to alert them. This was an expensive TV, no signature and no contact to be told they had the wrong house. Just horrible!",1 out of 5 stars review
9/10/2023,"I understand items can get damaged in the shipping process, but the time spent waiting on the item over the weekend was a waste.  The back of the tv was cracked which doesn't make me feel comfortable mounting it on my wall.",1 out of 5 stars review
7/13/2021,"This is garbage. Do not buy! Less than two weeks after purchasing this crap, there's a vertical big thick white line showing on the screen. Poor picture quality. It's horrible! I purchased this TV for my mom and I'm so disappointed.",1 out of 5 stars review
9/12/2023,We purchased a 55 inch vizio tv.  There were no instructions in the box on what needed to be done when setting it up.  No instructions on use of the tv or remote.  Very disappointed.  Should have purchased a different brand.,1 out of 5 stars review
8/19/2023,"The tv volume would not work on cable called my technician out %26 it was the tv 😩, now since I got it online and picked up in store I have to wait til my money is refunded to purchase another tv , I don't understand why I couldn't exchange it",1 out of 5 stars review
10/21/2023,"Do they buy!!! Must be cheaply made, we purchased this and only hd it a week before a red pixelated line showed up on the right side of the screen going all the way ip to the top",1 out of 5 stars review
5/12/2023,"Walmart trashed my original review while I was writing it, so I'll make it brief.
Around  April 20, 2023 Vizio did a software update that made it almost impossible to watch my over-the-air channels with my slow and unreliable internet connection. I had to turn the wi-fi off to get them back. Even so, it's very slow to get a picture when I turn on the TV, and there's an annoying menu now too. I wish I had a not-smart TV again so I can watch the channels from my antenna again without a hassle.",1 out of 5 stars review
6/13/2023,I have one word for this tv and it is awful..... there is a brown tint on the tv and the colors are all washed out. I have a 5 year old RCA 4k tv that has a small dot on it and still has an amazing picture returned this tv and gonna shop for a new one!,1 out of 5 stars review
12/12/2023,Shoppers should know that Walmart is not reliable in delivering products they sent my item to the wrong location and refused to deliver it to the correct location and I was stuck with it they wanted to return it so walmart and refund me the money but I needed the item now not at a latter date I am going to think twice before I order from Walmart again,1 out of 5 stars review
4/27/2023,"Total garbage from day 1.  Despite connecting to Wi-Fi the smart cast never loads and cannot use any apps after completing the required updates.  After hours and multiple calls to troubleshoot the TV, router, and ISP, the TV was replaced via the warranty process.  The new TV that was delivered had the exact same problem. Clearly, this is a manufacturer's issue.",1 out of 5 stars review
5/21/2023,"TV refused to connect to the app, didn't log into streaming services, was a nightmare - Spent 2 hours with Vizio customer service and then they disconnected me and sent me to a new rep. That was after telling my me to change settings on my phone and download other apps. ridiculous. Not very smart, imo. I'd rather have a tube tv in black %26 white. Exchanged it for a hisense Roku tv and set up took maybe 2 minutes, everything logged in immediately, app works, and I can stream from phone and other devices. This Vizio tv wouldn't do ANY of that! useless.",1 out of 5 stars review
