date,text,stars
7/31/2023,"I wanted Zizio because of their participation with Dolby for HDR. I am by no means ""tech savvy"", but this feature, to me, was important, and I was vastly rewarded! This TV was purchased to replace a 15-yo TV, for my bedroom, which I knew would be used mostly for noise to sleep to. I have since moved it to my livingroom, because it's by far the best TV I've ever owned. Vizio is one to watch! They know what their consumers want!",5 out of 5 stars review
7/17/2023,"perfect simple tv. you are able to customize the apps where you want them. there are short cuts for certain apps on the remote itself which is nice. those cannot be changed. it doesn't take forever to turn on. some smart TVs do. for the price, you cant beat it.",5 out of 5 stars review
7/31/2023,"This  TV is a great value. The picture is clear and sharp. I found the remote to be very easy to use. Other reviewers commented negatively about using the remote. It was not an issue.  

Many apps are already loaded and ready for you to sign in. Hulu, Netflix, Amazon Prime video, YouTube, etc. There are also many other viewing selections.",5 out of 5 stars review
10/22/2023,This TV arrived the next day after ordering! Fantastic customer service by Walmart. Set it up yesterday and it looks great. Had a little trouble creating the Vizio account but finally completed that and the setup was easy. So far very happy with this purchase.,5 out of 5 stars review
6/26/2023,"this is the second Vizio TV I've purchased in the past 6 months, a 70"" for my living room and just recently a 50"" for my bedroom. Very pleased so far. picture and sound are very good, I've got a Vizio sound bar for both that makes it even better. simple to set up and use, only thing I wish it had was voice command like my old Roku TV had.",5 out of 5 stars review
8/3/2023,"Easy set up. Crystal clear. I've owned Sonys, Samsungs, and LGs. After many moves from state to state and overseas, tv's breaking here and there, there was no point in spending thousands again and again. Vizio is by far the easiest to set up with a clarity and price point. Only down fall is the tv sound. A matching sound lane is an absolute must!",5 out of 5 stars review
10/18/2023,This is my 2nd Vizio. My first one I had for around 12-15 years it still worked but the screen was losing its color. So I decided to replace it with this one. The price fit my budget.  The new technology and lighter weight is fantastic. The visuals are so crisp and vivid. The colors are bright and clear. I hope to have this tv for many years.,5 out of 5 stars review
7/14/2023,"This is a pretty good TV with great sound!  I'm not incredibly picky with my A/V.  All I can tell you is that it has a great picture, user friendly, easy to set up, pretty light for its size, and has much better sound than our 55"" Roku TV. We've only had this TV for a week now, so I'll update this review if things go south.  For $400, I can't complain, so far.",5 out of 5 stars review
9/24/2023,"I am totally in love with this purchase..it is absolutely beautiful on my bedroom wall and Vizo doesn’t disappoint! I had a 32 inch for years and it was still going strong but I wanted to treat myself to something new for my birthday and this checked all the boxes! Set up was easy, and customer support was great!",5 out of 5 stars review
8/19/2023,I Love that I can find my streaming Apps right there on the home page.  I like that it has an awesome picture for gaming and Movies and TV Shows. I dislike that it leans forward after you attack the legs. It makes nervous that it might tip over if the fan blows on it.,5 out of 5 stars review
7/8/2023,I love this TV.  My only complaint is that you can't remove apps from it. I was having a problem with an app and needed to uninstall and reinstall only to find out that isn't an option without doing a factory reset. That being said I would still purchase this TV.,5 out of 5 stars review
7/22/2023,"This is a great TV at an awesome price- a 50 inch high quality brand for just 259 bucks, awesome.  A nice young man delivered the TV within an hour of me making the purchase. We chose to do the setup ourselves and it was very easy. I was very happy to see that it offered Bluetooth for my headphones as well as the older 3.5mm standard plug, so I can also use my older high end wired headphones, NICE.  You can download the 52 page users manual and view it online or print it, and it has multiple languages, with English being the front one,",5 out of 5 stars review
10/17/2023,"I have been using this TV for a few months now and am 100% satisified.  I am not a movie buff or audiophile but this TV definitely satisifies my needs.  I have had no problem, fairly user friendly and the picture and sound are as good as I would hope.",5 out of 5 stars review
9/23/2023,"Absolutely wonderful product, Good sound, Excellent graphics, Nice comfortable viewing size, Remote could use a redesign, Lite weight, I feel this was a very good buy for the price. I wish they would add a browser feature for direct internet access; That would work very well with the remote voice feature.",5 out of 5 stars review
10/17/2023,"I've only had the tv for a couple of weeks, but so far i really like it. really clear and vibrant picture,  the sound is good and very easy set up process. great  price too. Love the whole layout of the apps...very easy and convient. would recommend.",5 out of 5 stars review
8/25/2023,"Our previous Vizio lasted for 14 years of non-stop use and was a floor model in the store so when we were needing to replace it we definitely went looking for another Vizio! And we are not disappointed! Quick delivery (came 2 days early), arrived perfectly, much lighter than our old set and was super easy to hang on our previous tv's wall mount with only buying longer screws. The set up was simple along with pairing it to our dish service and we are very pleased with the crisp color, great sound and going from a 55"" to a 65"" how much bigger %26 brighter the picture is! We are extremely happy with the Vizio brand!",5 out of 5 stars review
7/14/2023,"I think as hesitent to buy Vizio brand bc working for the cable company know this brand doesnt last long. there weren't a lot of options in this screen size so I want with it. At this price point I'll be surprised if it last 2 years, but it's going to guest bedroom   and won't be used much. It has a beautiful picture and setup was easy.",5 out of 5 stars review
9/25/2023,"Got the 55” V-Series on sale at $298 and I have to say that this beats my $400 LG TV in every way except maybe the TV speakers. Even then, the speakers still sound great. The picture and sound quality are both great for movies and gaming. I wouldn't use the TV speakers to play music because the speakers aren't going to give you the performance you'd want for that but regardless, music still does sound decent.

Install was easy and setup was a breeze. The new software update makes the Home Screen look great. Good job Vizio!",5 out of 5 stars review
10/5/2023,"Don't understand all of the negative comments. So far it's been a good purchase. If anything changes I will update you. Good price, nice picture, good sound, looks great on the wall. The Dallas Cowboys look great on it. I will update you if anything changes.",5 out of 5 stars review
8/7/2023,"When you first turn it on the tv is in demo mode. After completing set up process the picture improves. Smart features are an asset. I can log into my youtube account! 👌
Combined with my ROKU and Directv I have endless channel options. 
I'm glad I opted for the 43"" (bedroom). Not too big yet large enough to enjoy. Picture and sound are very good… granted I use a soundbar and subwoofer.",5 out of 5 stars review
7/12/2023,"So far, so AWESOME!!! I love that it's a Smart TV. It has more apps, then most, the price was right, and; it comes with Redbox App, which it definitely a huge benefit, via; most Smart TVs don't come with that app and free live TV (WITH MORE TV PROGRAM OPTIONS)....",5 out of 5 stars review
10/5/2023,My sister just bought a house and I'm not one to get her basic gifts. I got her a blender and she was already so ecstatic about that. This can the day after and she was at a loss for words. She hasn't even opened the box and already she's soooooooo happy with it! :),5 out of 5 stars review
8/21/2023,"Likes: Great picture clarity. Wide variety of choices without having to have cable. This smart tv let’s you watch channels without having to pay for expensive cable. You just need internet connection. Very simple to set up. 

Dislikes; that o didn’t get one sooner.",5 out of 5 stars review
10/5/2023,I bought this tv in a 75 in for myself last year. I went to my parents house and their tv was so small I couldn't see over the wood burning stove so I bought them this tv in a 65in. Now they have a big tv in their living room everyone can see when they come to visit,5 out of 5 stars review
7/8/2023,I am sooo happy with this tv!!!! Came on time %26 in perfectly great condition packed very safe. This was so easy to set up ! I am so not into technology at all so I was afraid to get a smart tv.  My son started up it took less than 8 minutes for all the scanning or searches and it automatically recognized our WiFi. I don't see great I wear glasses and being able to say Netflix or prime or Hulu is great. Didn't need to do anything for the voice remote to work. Only improvement would be for the remote to light up but that's not a big deal. The tv is so so nice for 317.00 with tax this 55 inch looks bigger than it is idk if it's bcuz it's in my room but everyone of my kids and grandson thought it was big and my grandsons room has a 70 inch ! ...,5 out of 5 stars review
7/14/2023,"I like this TV. We had a bumpy start but not sure if it was new internet service or new TV but since all is good now, I give that a pass. The set up was easy enough after I realized my internet was tweaky. The HD picture is vibrant and sound is great too!! I hope it lasts for only $300",5 out of 5 stars review
10/4/2023,"This is a two part review as the product itself was a great quality and we've been really happy upgrading to all Vizios in our home. I do want to say though that the Walmart employees who delivered it, they didn't just knock on the door and drop it. They walked it in the house and placed it in the living room and I send them out with a thank you tip and waters. Could not say how much I appreciated it being a mom at home by myself and having to consider getting that tv up the front steps. Big appreciate for going above and beyond.",5 out of 5 stars review
9/15/2023,"The 65"" Smart TV from Vizio is a great item. The picture, speed of actions, price, and being lightweight (wall-mounted) are definitely a plus. My only concern is the smaller size of the remote. Yes, It is a bit slight and because of that it is actually a cumbersome remote to operate. 
The sound is good for a flat-screen TV, however, I ordered the Vizio surround sound system and the sound has intensified the listening enjoyment. I would recommend this product.",5 out of 5 stars review
8/18/2023,"I know there are numerous tv brands to choose from that are equally good as the Vizio. However, I've bought and trust the Vizio brand for over 20 years. I have never encountered any issues. The features are fantastic. This tv purchase is actually replacing my older model 65"" Vizio that I've had for over 13 years. No issues with the older model. I'm actually paying it forward and giving it to a friend. She's overjoyed to receive it.",5 out of 5 stars review
7/12/2023,"my tv died on the 4th of July weekend.. I ordered this tv the same night, and it was delivered the next morning for me. Excellent packaging, easy to unpack and assemble. No need for a second person. I did all by myself easy peasy. The picture is excellent, easy to set up, and easy to use remote....price is a steal. I highly recommended it.",5 out of 5 stars review
3/29/2023,Love the interface of this TV! The only thing I was missing was how to add additional apps. Couldn't figure it out if it is an option. I ended up buying a Roku stick to add for my other network apps that aren't included. This is so much more user friendly than Samsung in my opinion.  Great color and clarity.,5 out of 5 stars review
10/7/2023,"Love this TV. It loads up fast, has a bunch of apps already installed, including Chromecast, and you can customize it by adding other apps. The picture is great, and I really love the voice-activated remote control. I got this TV on sale for $398 and couldn't be happier with it.",5 out of 5 stars review
9/15/2023,"Very vivid ..lightweight-easy to unbox and setup.
   ps5 games with hdr10 enabled look amazing. 
auto recognized and labels console and firetv. 
Bluetooth to 5.1 system audio has good timing NO delay or lag voice sync. didn't test builtin speakers too much.Seemed a bit flat 
Os kind of laggy vs firetv max.
Overall pleased. showing friend a 4k scene on you tube looked great",5 out of 5 stars review
9/18/2023,Was wanting an inexpensive larger screen television. Looked at the Hisense and the Vizio.  Can't address the longevity since I just got it but the quality build and ease of setup put Vizio Head and Shoulders above the hisense. The Hisense legs were plastic that just attached on the outside of the back. The Vizio legs are metal and actually slide up inside the frame of the TV and attach.  To start the Vizio all I had to do was plug in the Amazon Fire stick it automatically connected with our Wi-Fi and within 60 seconds I was ready to watch. The Hisense Roku wanted me to set up a Roku account and jump to a lot of hoops before I could watch TV.  The picture on the Vizio is fantastic and for the extra $20 it was well worth getting the Vizio.,5 out of 5 stars review
8/6/2023,"It’s a fine TV. Would be fantastic if it had 120Hz refresh rate, but can’t expect that on a TV at this price point. If you’re a casual TV watcher or like to do basic console gaming, this TV is a great choice. Price seems very reasonable. Picture clarity out of the box is great and the sound from the speakers seems fine. I’d recommend a matching sound bar for better quality audio if this will be your primary TV.",5 out of 5 stars review
4/18/2023,Great picture and sound. You can talk to the remote. Love the size.,5 out of 5 stars review
4/6/2023,Lightweight and easy set up. Quality for the price.,5 out of 5 stars review
2/10/2024,"I like the picture its very clear. It downloads faster than my other 7 year old Vizio, almost twice as fast.",5 out of 5 stars review
11/18/2023,"a very nice tv. a bit blurry with fast motion movie scenes, video game play, but no worse than any other 60 hertz",5 out of 5 stars review
1/25/2024,I purchased this item at what appeared to be a sale. I am glad that I did. It fits the space perfectly. The picture quality is very good as well.,5 out of 5 stars review
2/12/2024,I received my orders in a timely manner although it was temporarily delayed due to unforeseen circumstances. Customer service was polite and helpful,5 out of 5 stars review
1/26/2024,the tv shows great color great sound i love everything about it it even has free channels my fav love this vizio television.,5 out of 5 stars review
2/14/2024,This is a great tv. I purchased the bundle that came with speaker and sound bar. Great deal!! Vizios are my favorite TVs,5 out of 5 stars review
2/5/2024,I liked getting the television delivered a day earlier and at 1pm instead of waiting for the next day for the delivery.,5 out of 5 stars review
1/28/2024,"I liked how easy it was to order %26 track the tv, it came 2 days earlier than expected. It was packaged well.  And, easy to set up.",5 out of 5 stars review
12/30/2023,I love everything about this tv,5 out of 5 stars review
1/26/2024,Awesome TV for the price. Picture is clear and sound is good. I did hook up a sound bar but it's not a necessity.,5 out of 5 stars review
1/31/2024,Easy set up better than I expected. Picture shows beautifully sound is excellent is enjoyable altogether.,5 out of 5 stars review
2/16/2024,Packaging was great. Simple to set up. Much faster than my old model. Only problem has been I have to turn the volume up much more than my 32”,5 out of 5 stars review
2/3/2024,This television has a great picture and vibrant colors. Had all the connections that I needed for devices.,5 out of 5 stars review
1/24/2024,"I can't complain, so far so good . Had it for a few weeks and works great especially watching sports .",5 out of 5 stars review
2/14/2024,My wife and I love our new tv its an awesome addition to our living room and the price is great considering the size and brand,5 out of 5 stars review
1/25/2024,Very light— easy to hang/install on wall mount! Works great! Love the value! Very happy with my purchase!,5 out of 5 stars review
1/27/2024,Easy setup and installation. App for phone that can be used as a remote. Love the color and good sound!!! Perfectly happy with this purchase❤️,5 out of 5 stars review
1/29/2024,This TV is amazing and just right for our living room! It is perfect for movie night and sport watching!,5 out of 5 stars review
2/12/2024,"An amazing TV. Set it up by myself. Plugged it in and it will program itself.  Great price, fast shipping.",5 out of 5 stars review
1/27/2024,"i liked the 55 inch so much 🙏 i decided to purchase the 65"" 🥰 couldn't be happier !! Easy setup and picture clear ☺️",5 out of 5 stars review
2/17/2024,50 inch delivered straight to my door the next morning and I love my tv its great i love Walmart keep up the good work guys,5 out of 5 stars review
12/3/2023,"TV was just what i needed. I upgraded my tv from the 32"" I've had for years.  It is a Vizio also and still in excellent condition. I am pleased with this early Christmas present from me to me!!!",5 out of 5 stars review
10/30/2023,"I love my new 64 inch tv.
It looks great on the wall and color quality is beautiful.
Make sure you have enough wall space if mounting, you don't want to over power the Tv on a wall to large or too small.
I am very well pleased.",5 out of 5 stars review
11/22/2023,"The picture, sound, and quality are top notch! I love the new Vizio Home Screen and set up was a breeze. Zero regrets on this purchase and would do it again….if I needed another wall-sized TV. ;)",5 out of 5 stars review
11/25/2023,"Thank you so much to the staff who delivered our new tv... They were the kindest people, very caring with our tv (package) 
thank you! Happy Holidays 🌲",5 out of 5 stars review
12/13/2023,"Beautiful picture and sound....
I bought it to replace the Den/Family room TV and it was perfect...
very easy to setup and had all my favorite apps right on the screen already...
LuvN it!!!",5 out of 5 stars review
12/13/2023,"We like the fact that the remote has a mute button, and a closed caption off and on button everything else is pretty much straightforward for modern day smart TV.",5 out of 5 stars review
12/7/2023,Pictures are clear and also great for my surround sounds.  All my favorite apps are located on the home screen along with free movies to watch accommodation from Vizio.,5 out of 5 stars review
10/26/2023,Graphics are good for a family room. No lag on xbox video features. easy to move and view. Vizio has reliability over the long term. Definitely would like to get the sound bar for increased volume.,5 out of 5 stars review
12/1/2023,"I love this tv. Everything looks amazing on it, you can rearrange your apps so you're not clicking forever to get to the ones you want, and it has a very bright and clear picture. Would recommend!",5 out of 5 stars review
12/10/2023,"It was time to replace my original Vizio I'd had for almost 15 years so I knew I wanted another and this tv is beautiful, I honestly couldn't be happier! It was an amazing deal for a the size and quality",5 out of 5 stars review
12/15/2023,"The pictures are crisp, sharp and clear. The setup was easy and quick. The setup instructions were easy to follow and understand. A definite positive purchase.",5 out of 5 stars review
12/2/2023,The Tv is great especially for the price. I love the apps that come preprogrammed on the tv makes it very easy to login in to things like Hulu and Disney. The live features are amazing as well...,5 out of 5 stars review
11/30/2023,this is a beautiful tv I bought a tlc and it was so cheap feeling and the wireless stopped working the day after I got it compared to the Visio this thing is very nice I really hope it lasts like my other Visio's. so far its great,5 out of 5 stars review
12/22/2023,Delivery guy just delivered the TV and dropped the end of the box on the ground. I personally observed this. Careless! I am out of town and have not checked to see if the TV works or is damaged…,5 out of 5 stars review
12/21/2023,The brand is higher quality whatever smart tv size you select.  I have bought 2 for my current place.  Previously I had LG brand.  Won't go back to LG brand.,5 out of 5 stars review
12/11/2023,Love Samsung. Had to update as it's not the newest model but works great and a great price. Picture quality is the best and Samsung free tv is a huge plus!,5 out of 5 stars review
11/8/2023,I like the clarity of the picture and the fact that all my Vizio TVs can use the same remote.  I don't like how you have to turn the volume way up for it just to be “normal' volume.,5 out of 5 stars review
11/29/2023,"Very easy to set up. Did not want to hook up to internet, so this was an easy to follow set up. Would suggest this TV very highly. It has a great picture and sound. I am very pleased with this one.",5 out of 5 stars review
12/13/2023,ordered a 75 inch TV and 2 wall brackets and a 4 year warranty and another 75 inch TV 2 days later had to send 1 back 4 pick-ups later finally got it done.,5 out of 5 stars review
12/21/2023,Love this tv...i thought our 55 inch was big until this big girl was delivered to us on black friday. My hubby has been eyeing these for the past few years and another steal on black friday...reg 698 sale 248!!!!,5 out of 5 stars review
11/13/2023,I love Vizio products. I have two in my home. I'll only purchase Vizio as of now. But I enjoyed the one in my bedroom so much I purchased one for my living room.,5 out of 5 stars review
12/2/2023,"This was a quick purchase, my TV in my bedroom went out and it had to be replaced immediately.  Great picture, easy to set up and good price. Win win situation",5 out of 5 stars review
11/17/2023,"Clear picture, sound is ok if you turn it up to like 75 but I really love having all of my streaming apps in 1 place %26 my mom enjoys watching the free Vizio TV. Win, win. Easy to navigate %26 simple mapping for features. Works for what we needed.",5 out of 5 stars review
12/1/2023,This tv was so easy to set up- the picture and color are excellent. Perfect size- I connected my Apple TV and Roku and all function from same remote without any issues that I have experienced in the past.,5 out of 5 stars review
12/12/2023,"Great TV, works good, has all kind of apps already built in. Only issue is the speakers are on the back of the TV. Once mounted to wall makes it hard to hear the TV. I often have to turn volume to 80-100 to hear it.",5 out of 5 stars review
11/25/2023,This was my first purchase through the app and it was simple and easy as you may know I've ordered plenty more stuff now because i like how easy the process is.,5 out of 5 stars review
12/10/2023,I absolutely love it 💚❤️ I have two and I they are exactly what I needed. The size is perfect for both rooms. They were so easy to install by myself! I highly recommend!,5 out of 5 stars review
10/30/2023,"This tv had the best price ever.  I plan to purchase another one around the first of the year. T he color, sound, and size are all great features.  I am super pleased with my purchase.",5 out of 5 stars review
12/15/2023,"Great tv and price! Replaced the VIZIO tv I had that was purchased in 2007, which still works and is now in my bedroom. Nothing but exceptional quality with this brand.",5 out of 5 stars review
12/14/2023,"Very basic 4K UHD LED TV, but the picture is great. The Vizio platform is okay, but I suggest connecting a Amazon Fire stick or Roku device for more app options.",5 out of 5 stars review
11/5/2023,"my TV was delivered without incident and I thank you however I can't set it up because the TV stand I bought from you is sitting on the first floor on assembled, and I thought I paid for assembly.",5 out of 5 stars review
12/10/2023,"Vizio is the best TV you can buy, it has the best quality of pictures, andis easy to understand.  we've been having Vizio for years at least 5.  before we had samsung and LG.",5 out of 5 stars review
11/7/2023,"I love it. It shows very well, great quality. The remote you have to press the enter button with a little of pressure. But overall great buy. I am glad I did.",5 out of 5 stars review
11/29/2023,I liked the vibrant colors but sometimes the voice sounds like it’s in a kettle trying to get out.Not really just kidding you.It really is a very nice tv thank you.,5 out of 5 stars review
11/20/2023,I upgraded from a 50 inch to the 65 inch. I live at. I stayed with Vizio because I like the steaming platforms. It fitted my TV holder that I had for the 50 inch.,5 out of 5 stars review
11/11/2023,i like the size. was debating on a 50 in. but i didn't want too big of a tv just for tbr bedroom so i went with the 43 and its perfect along woth the performance. always trust vizio tvs,5 out of 5 stars review
11/27/2023,"The price was great and the TV met all of my expectations.  The size was perfect, the picture quality is fantastic.  Ordering online was so easy and delivery met my needs and was in time.",5 out of 5 stars review
11/27/2023,"Love this tv. It's high quality, has a great picture, and is light. I am a woman of pretty average height, and I hung it on the wall by myself. Great buy!",5 out of 5 stars review
12/5/2023,Love the TV. Smart platform is lacking but I find all smart platforms are. I use Roku's anyway. Wider choice of streaming channels. It is a great TV though.,5 out of 5 stars review
12/15/2023,The picture quality is awesome. The TV comes with it's own free movies and TV channels because it's a smart TV. The sound is great also. Easy hookup with mounting to the wall.,5 out of 5 stars review
12/5/2023,Tv looks great. speakers are actually better than I expected. Colors are great for the price. No blur watching football.  Fast response when changing apps.,5 out of 5 stars review
11/26/2023,we love this TV! the picture is super sharp. the price point is a great value for high quality. Cant go wrong with vizio brand. walmarr delivered it even that went very well.,5 out of 5 stars review
11/15/2023,As described and arrived quickly. My stepdaughters love candles but it makes me nervous bc sometimes they forget to blow them out. These are amazing and eases my worries too!,5 out of 5 stars review
11/16/2023,This Vizio TV is great!  It arrived in great condition and the packaging was very protective.  Setup was simple to and the picture quality and sound is spot on!  I recommend purchasing Vizio when you're shopping for a new TV!,5 out of 5 stars review
11/7/2023,it's not a bad tv it the sound a little weak for a big tv hope it gets a update my lg had weak volume when it got a update it was better other than that 💕 it,5 out of 5 stars review
12/7/2023,The TV fit great in our space! The internet ether cable  connection was great. We have really enjoyed it for the last two weeks! The football games are outstanding with CBS SEC ESPN and Prime. We have been very pleased.,5 out of 5 stars review
12/16/2023,"I have a bedroom with 2 walls of 9' windows and lots of sunshine. This tv has several picture mode setting. For my daytime viewing I use the ""bright"" picture mode and I can enjoy all programs in vivid color despite the direct sunlight!",5 out of 5 stars review
11/24/2023,"Was a little worried about getting another Vizio, the first one we had, the sound quit working. We bought a sound bar, still working!  We've had the tv over 10 years!  This new 65 in. Sounds and pictures are great!",5 out of 5 stars review
12/8/2023,I love the tv I thought I would be to large for my bedroom but it's actually the perfect size wish it came with higher legs since my bed is 3.5-4 feet high,5 out of 5 stars review
11/27/2023,I received an excellent deal my Television also came with an Sound Bar. I enjoy my items. I really lucked out with these 2 items. 2  for 1 deal very unusual.,5 out of 5 stars review
12/4/2023,Bought it for my PlayStation and man does it look great. Fantastic price for the holidays but would be worth it at full price. This is the fourth Vizio I have purchased and plan on getting another when this one outlives it’s usefulness.,5 out of 5 stars review
2/17/2023,Very easy to set up and the picture is very clear. For me the speakers are good enough to watch tv shows and the news. I don't do any game playing.,5 out of 5 stars review
7/3/2023,"Affordable, very clear picture very good quality light weight definitely worth the money. Paid 398 on rollback and beyond worth it.",5 out of 5 stars review
9/5/2023,"Love my new TV,  my old one broke when the picture stoped working.  So glad I was able to go get this one asap.  Great quality and price.",5 out of 5 stars review
7/24/2023,Works great. This is our fifth Vizio and we are happy with all. The operating system is user friendly.,5 out of 5 stars review
1/7/2024,So far this is a very good Tv. The only thing I have a problem with is that I can’t find my cable tv channels?!,5 out of 5 stars review
1/2/2024,This TV is awesome. I've been wanting a Vizio for quite some time now I have it and I'm ready for a new one for my bedroom.,5 out of 5 stars review
1/1/2024,Still learning how to operate the remote and capabilities but so far it has exceeded my expectations,5 out of 5 stars review
12/26/2023,I love Vizio brand television. Purchased tv at a great deal especially for the size. Delivery was fast.,5 out of 5 stars review
9/5/2023,Excellent picture and good price.  The sound quality is minimal. You will need to add a sound bar with it.,5 out of 5 stars review
8/7/2023,Great TV works fast! Love all of the updated features that it comes with! Streaming Ian's quality is great. I would recommend purchasing!,5 out of 5 stars review
1/20/2024,This is actually my 5th Vizio TV purchased and will continue to choose Vizio for future purchases.  Great quality for always a great price,5 out of 5 stars review
12/28/2023,"Online purchase experience was simple and fast. Undamaged delivery straight to my doorstep, awesome purchase price as well.",5 out of 5 stars review
1/8/2024,"No dislikes!! The picture is clear and sharp, sound it awesome!  Really a great tv and the price was just right!",5 out of 5 stars review
1/21/2024,"This was for my brother and he loved it, he is having some health Issues and his old one was going out",5 out of 5 stars review
1/16/2024,We have been Vizio TV customers for about 35 years.  They last at least 25 years and are the best we think.,5 out of 5 stars review
1/6/2024,"No surprises, purchase delayed one day for delivery. But appreciated notice and follow through with timely delivery.",5 out of 5 stars review
1/15/2024,absolutely LOVE my smart tv! User friendly with set up and the clarity is on point! Great price and quality!,5 out of 5 stars review
1/9/2024,"Awesome TV, exactly what I wanted. I don’t need a Roku or Firestick it’s overall a great investment and easy to use",5 out of 5 stars review
1/17/2024,Thank you I picked it out at home and had it delivered was so easy.   I'm disabled. Then had it put up.,5 out of 5 stars review
12/28/2023,The picture is clear and the app s are built in and it very easy to assemble with help from Vizio if you have a problem,5 out of 5 stars review
1/7/2024,It was fast and easy and having it delivered to my house was such a great idea because it made it so much easier for me,5 out of 5 stars review
12/24/2023,i purchased this tv for my mom as a early Christmas present. The colors are perfect and the view is so much more better than the old tv.,5 out of 5 stars review
8/2/2023,The pricing for this TV is awesome. This was a great deal. The quality of the TV is great. Very satisfied customer!,5 out of 5 stars review
1/18/2024,"I bought the first TV and liked it so much, I bought a second. I am about to purchase a third.  Easy set up, clear picture, lots of show/app options.",5 out of 5 stars review
12/24/2023,Great price. We have gotten Vizio before and got for our daughter and husband for gaming. They love it,5 out of 5 stars review
12/29/2023,This was an awesome purchase. The tv is everything we expected. Works and looks great. Walmart made the buying and delivery process very easy,5 out of 5 stars review
12/27/2023,"The picture is fantastic! What an easy set up to our internet.. up and running in less than 30 minutes with down loads etc.,",5 out of 5 stars review
12/28/2023,"Very nice. This television has the largest font setting I have ever seen, my husband has trouble seeing and he can read everything on the screen.",5 out of 5 stars review
12/26/2023,"Love the Bluetooth option so when my husband watches tv in bed, he connects the tv to his headphones and I don’t hear it.",5 out of 5 stars review
1/16/2024,"easy to set up ...
the only thing is screws were hidden inside other packaging so not visable ...so i ordered other screws from the company ...",5 out of 5 stars review
1/10/2024,My old tv broke but luckily Walmart was having a sale on tv’s. I can’t complain about it. Works great!,5 out of 5 stars review
12/24/2023,"My Ruko will not work with it, but the picture is perfect %26 it recommends programs for you. Wifi is perfect as well.",5 out of 5 stars review
12/30/2023,"My granddaughter loved her new Vizio smart tv. It is the perfect size for her bedroom,  easy to set up and very good picture/sound.",5 out of 5 stars review
1/3/2024,I hope it last longer then the last one which was about a year and half and Walmart messed up on the last warranty on the last Visio  tv,5 out of 5 stars review
1/18/2024,"Love the picture clarity, colors %26 speed for gaming 
The Bluetooth capability pairs perfectly with your headphones",5 out of 5 stars review
12/24/2023,Arrived 2 days early! Got it before Christmas. Thank you so much for providing great service! Love Walmart!,5 out of 5 stars review
1/21/2024,Great picture and hookups. You can pull out the old game console and connect to AV and has multiple hdmi,5 out of 5 stars review
4/16/2023,Love this TV.  I bought this one for my mom!  It has great sound and great picture.  It’s very easy to setup and go thru all of the different apps.  Vizio has always had amazing TV’s with great prices!   I love this TV more than my LG.,5 out of 5 stars review
6/22/2023,I love my new Vizio tv.  It was my fault that I ordered 2 tv . I didn't realize I had until they were delivered.  The one I kept is really good. Very good quality and color. It seems like you're right in the movie sometimes.,5 out of 5 stars review
7/21/2023,"Amazing TV! Loving it so far, has so many built in recent apps, even ones I didn’t think that it would have, like Disney  and Pandora. Also has an amazing picture.",5 out of 5 stars review
7/29/2023,"We've had this TV about 3 months now.  It was easy to get set up, the picture is beautiful and so is the sound.  It's really my wife's TV and she loves it and she gives it a real workout.  Heartily recommend.",5 out of 5 stars review
8/16/2023,My old TV got water damaged due to unfortunate circumstances. I liked it a lot so I really wanted to get the same one and I actually found it here for a lower price than I bought my original one for!,5 out of 5 stars review
10/18/2023,"This is the 2nd order.  The first TV didn't work, called Spectrum Cable, they sent a technician, he said It's not receiving the signal from the Cable box, you need to call Walmart to come pick it up and send a new TV.     (Done )",5 out of 5 stars review
10/18/2023,The choice was easy as we ordered one we bought new and a refurbished one is just as good if not better than our new one. Highly recommend great picture and sound quality.,5 out of 5 stars review
7/19/2023,Easy setup. Great TV for a very low price.  Love the picture and sound. The only thing that I didn't like was that I couldn't get the Direct TV Stream app on it. I had to use Chromecast from my phone or buy a Direct TV box.,5 out of 5 stars review
10/5/2023,"I have purchased a Vizio tv in the past without any troubles. This new purchase has so many new up grades, I am very pleased. I will continue to purchase Vizio televisions in the future.",5 out of 5 stars review
10/3/2023,"TV is absolutely perfect and am super happy to have it shipped directly to my door. I was worried about it being damaged somehow, but the way the box is packed makes it well protected and the driver was great.",5 out of 5 stars review
7/15/2023,I've had it for more than a week and I'm loving it so far. The resolution quality is amazing and it feels like my very own little movie theater in my room,5 out of 5 stars review
7/22/2023,First of all we already own 2 vizio TV's and we love them.... this one is the perfect size for our family room and the price was great.  We love the overall function of this smart tv. Easy set up also.  I recommend it hands down!,5 out of 5 stars review
10/14/2023,I absolutely love this one of a kind tv sets made by vision. it has all the things I need to download my shows and movies. Thank you for a great buy at at a super price !,5 out of 5 stars review
7/7/2023,"Very light.  East set-up.  Good color.  Great Smart features.  Replaced our 10 year old Visio, which still worked fine, but is going on to the porch now.",5 out of 5 stars review
8/31/2023,Vizio has always been my go to for tvs. Love that I can cast from my phone or use remote.  The TV remote also has the voice option it'll search what you're looking for in seconds .,5 out of 5 stars review
9/15/2023,"My 2nd Vizio. Old Vizio D series got dropped in my free move. This new V series is awesome and affordable. Crisp picture, great colors, sports look fantastic  what more do I need from my TV. Loads of pre installed  aops",5 out of 5 stars review
